-10	4.96002720658819E-4
-9	5.960595023425684E-4
-8	8.393529228435148E-4
-7	0.0013598553429565174
-6	0.0027931296729912757
-5	0.0083092748065126
-4	0.022585255692454714
-3	0.05283362268502279
-2	0.3310833016527904
-1	0.49195060857506917
0	0.0021605411304956986
1	0.002522359134736068
2	0.058417848370197124
3	0.003917691092319684
4	4.068895498058328E-4
5	0.002982173928731922
6	0.0012802141739266255
7	0.0018436874953706576
8	0.0012581235801365938
9	0.00182001871287558
10	0.0024246617178270624
